time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -1.092 0.424  -0.318 
2.80  -0.427 0.418  -0.735 0.60           0.46           0.60            139.33        -175.67       139.22         0.44        0.21        0.44         117.77         -170.51        117.68          21.56         -5.17         21.55          
2.83  -0.442 0.423  -0.721 0.47           0.60           0.62            160.06        -136.87       134.87         0.25        0.45        0.48         139.79         -114.61        113.13          20.27         -22.26        21.74          
2.87  -0.455 0.424  -0.718 0.38           0.39           0.39            177.97        -165.70       165.57         0.13        0.16        0.16         174.13         -143.59        143.32          3.83          -22.12        22.25          
2.90  -0.470 0.436  -0.700 0.60           0.73           0.82            141.79        -130.00       124.99         0.43        0.60        0.71         120.72         -111.43        108.14          21.07         -18.56        16.86          
2.93  -0.503 0.459  -0.679 1.21           1.17           1.37            144.70        -147.52       136.40         1.02        0.97        1.20         136.54         -139.57        128.12          8.16          -7.95         8.28           
2.97  -0.510 0.469  -0.652 0.34           0.82           0.87            126.30        -104.24       103.49         0.28        0.80        0.84         80.13          -86.56         86.75           46.17         -17.68        16.74          
3.00  -0.531 0.492  -0.630 0.94           0.92           1.15            132.37        -133.39       123.28         0.79        0.77        1.04         118.90         -119.78        111.67          13.47         -13.61        11.61          
3.03  -0.559 0.513  -0.603 1.04           1.15           1.30            143.10        -136.39       129.51         0.85        0.98        1.16         132.93         -126.26        119.94          10.17         -10.14        9.57           
3.07  -0.587 0.543  -0.571 1.24           1.30           1.58            133.24        -130.81       122.46         1.08        1.15        1.46         123.56         -121.34        114.16          9.68          -9.46         8.29           
3.10  -0.606 0.564  -0.544 0.86           0.97           1.16            130.53        -125.15       118.53         0.72        0.85        1.07         115.19         -111.17        106.65          15.34         -13.97        11.88          
3.13  -0.631 0.580  -0.520 0.88           1.05           1.14            148.83        -136.03       131.29         0.68        0.89        1.00         137.87         -124.74        120.43          10.95         -11.29        10.86          
3.17  -0.657 0.596  -0.477 0.93           1.52           1.59            148.42        -121.29       119.65         0.73        1.41        1.49         138.02         -112.55        111.25          10.40         -8.74         8.40           
3.20  -0.673 0.600  -0.450 0.50           0.95           0.96            164.96        -120.86       120.54         0.27        0.85        0.86         151.09         -106.21        106.02          13.87         -14.65        14.53          
3.23  -0.699 0.607  -0.421 0.79           1.16           1.18            165.62        -131.61       130.89         0.56        1.01        1.03         159.22         -120.95        120.32          6.41          -10.66        10.57          
3.27  -0.712 0.603  -0.386 0.41           1.12           1.13            -166.12       -110.52       110.44         0.17        1.06        1.07         -145.85        -97.76         97.73           -20.27        -12.75        12.70          
3.30  -0.728 0.580  -0.353 0.84           1.08           1.29            -124.12       -116.04       111.62         0.73        0.99        1.22         -107.74        -102.99        100.60          -16.38        -13.05        11.02          
3.33  -0.740 0.573  -0.324 0.43           0.95           0.98            -149.80       -112.89       112.29         0.25        0.89        0.91         -119.18        -97.81         97.59           -30.62        -15.08        14.70          
3.37  -0.749 0.544  -0.307 0.92           0.58           1.05            -107.24       -117.76       104.97         0.88        0.52        1.02         -91.41         -92.39         91.21           -15.84        -25.37        13.76          
3.40  -0.750 0.526  -0.304 0.53           0.08           0.53            -92.17        -104.63       92.14          0.58        0.24        0.58         -66.46         -18.41         66.68           -25.71        -86.22        25.47          
3.43  -0.749 0.503  -0.303 0.71           0.05           0.71            -88.03        -61.11        88.04          0.76        0.28        0.76         -68.81         -9.12          68.85           -19.22        -51.99        19.19          
3.47  -0.741 0.482  -0.310 0.66           0.34           0.70            -67.35        41.58         68.63          0.79        0.55        0.82         -50.36         24.08          52.15           -16.99        17.50         16.48          
3.50  -0.737 0.462  -0.318 0.61           0.26           0.66            -79.00        63.23         79.72          0.71        0.43        0.74         -58.65         32.32          60.38           -20.35        30.91         19.33          
3.53  -0.727 0.434  -0.333 0.90           0.53           1.01            -71.69        57.77         73.67          1.01        0.70        1.11         -58.09         40.14          61.13           -13.60        17.64         12.54          
3.57  -0.711 0.406  -0.353 0.96           0.77           1.13            -59.01        50.06         63.99          1.11        0.95        1.26         -47.91         38.45          53.72           -11.10        11.61         10.27          
3.60  -0.691 0.380  -0.372 0.98           0.82           1.13            -53.01        43.88         58.61          1.15        1.01        1.28         -43.00         34.04          49.03           -10.01        9.84          9.58           
3.63  -0.674 0.347  -0.395 1.10           0.86           1.30            -62.18        53.25         66.69          1.24        1.03        1.42         -51.92         42.05          57.38           -10.26        11.21         9.31           
3.67  -0.654 0.324  -0.414 0.92           0.83           1.08            -48.82        43.10         55.91          1.10        1.02        1.23         -38.95         33.49          46.25           -9.88         9.61          9.66           
3.70  -0.624 0.304  -0.431 1.09           1.04           1.21            -34.34        30.16         41.89          1.30        1.26        1.41         -28.13         24.46          35.07           -6.21         5.70          6.82           
3.73  -0.602 0.292  -0.449 0.73           0.83           0.90            -28.48        39.32         44.49          0.96        1.04        1.10         -21.35         30.55          35.30           -7.12         8.76          9.19           
3.77  -0.566 0.283  -0.459 1.12           1.13           1.17            -14.60        16.63         21.62          1.37        1.37        1.40         -11.95         13.64          17.85           -2.65         2.98          3.76           
3.80  -0.550 0.302  -0.470 0.75           0.58           0.81            49.05         31.96         52.66          0.93        0.80        0.98         37.37          22.46          40.97           11.69         9.50          11.69          
3.83  -0.526 0.326  -0.483 1.04           0.83           1.11            45.10         28.17         48.68          1.23        1.06        1.29         36.79          21.76          40.28           8.31          6.41          8.39           
3.87  -0.512 0.350  -0.490 0.83           0.46           0.86            60.81         27.48         61.79          0.98        0.69        1.00         47.91          17.83          49.06           12.90         9.65          12.73          
3.90  -0.497 0.366  -0.497 0.65           0.50           0.69            46.49         24.96         49.04          0.85        0.73        0.87         34.11          16.66          36.52           12.38         8.30          12.51          
3.93  -0.488 0.385  -0.498 0.63           0.28           0.63            64.06         5.70          64.08          0.78        0.53        0.78         47.23          3.00           47.26           16.83         2.69          16.83          
3.97  -0.481 0.393  -0.500 0.32           0.22           0.32            48.05         15.15         48.87          0.52        0.47        0.52         27.06          7.09           27.73           21.00         8.07          21.14          
4.00  -0.466 0.400  -0.486 0.47           0.60           0.63            24.52         -44.53        47.32          0.71        0.80        0.82         16.06          -31.83         34.38           8.46          -12.70        12.94          
4.03  -0.458 0.399  -0.474 0.24           0.42           0.42            -3.47         -54.84        54.86          0.49        0.60        0.60         -1.72          -35.02         35.05           -1.76         -19.81        19.81          
4.07  -0.451 0.414  -0.459 0.51           0.51           0.69            64.67         -64.58        71.46          0.66        0.66        0.80         44.59          -44.48         54.30           20.08         -20.10        17.16          
4.10  -0.441 0.432  -0.440 0.60           0.64           0.83            60.66         -62.43        69.06          0.76        0.79        0.95         43.94          -46.04         54.76           16.73         -16.38        14.30          
4.13  -0.436 0.428  -0.413 0.20           0.82           0.82            -36.68        -78.90        79.01          0.42        0.90        0.91         -16.04         -63.04         63.29           -20.64        -15.85        15.72          
4.17  -0.430 0.439  -0.394 0.38           0.59           0.68            64.38         -73.87        76.09          0.54        0.70        0.78         39.58          -53.89         58.01           24.80         -19.98        18.08          
4.20  -0.431 0.456  -0.380 0.49           0.42           0.64            91.68         -91.93        91.27          0.54        0.48        0.69         64.12          -60.78         69.87           27.55         -31.15        21.39          
4.23  -0.429 0.470  -0.366 0.42           0.42           0.59            80.83         -80.84        83.49          0.52        0.52        0.67         52.66          -52.70         61.67           28.17         -28.15        21.82          
4.27  -0.430 0.488  -0.344 0.57           0.67           0.88            92.46         -92.07        91.58          0.61        0.71        0.91         68.26          -71.48         75.62           24.20         -20.59        15.97          
4.30  -0.434 0.514  -0.330 0.78           0.45           0.89            99.54         -106.86       98.36          0.78        0.44        0.89         81.09          -74.22         82.20           18.45         -32.63        16.17          
4.33  -0.437 0.539  -0.322 0.77           0.26           0.81            97.38         -112.19       97.04          0.78        0.29        0.81         78.79          -58.04         79.30           18.59         -54.15        17.73          
4.37  -0.438 0.572  -0.326 0.96           0.14           0.97            91.61         101.50        91.60          0.99        0.26        1.00         76.95          30.82          77.07           14.67         70.68         14.53          
4.40  -0.442 0.594  -0.329 0.70           0.16           0.70            100.82        145.66        100.73         0.70        0.15        0.70         80.15          36.95          80.24           20.66         108.72        20.49          
4.43  -0.454 0.626  -0.340 1.01           0.48           1.07            110.21        136.18        109.14         0.95        0.35        1.01         95.98          106.52         95.64           14.23         29.66         13.50          
4.47  -0.471 0.646  -0.356 0.79           0.71           0.92            131.53        137.75        124.61         0.65        0.55        0.81         114.83         119.90         109.83          16.70         17.84         14.78          
4.50  -0.489 0.658  -0.372 0.65           0.72           0.81            144.15        136.84        130.19         0.47        0.56        0.68         125.89         119.13         113.82          18.27         17.71         16.37          
4.53  -0.511 0.666  -0.401 0.70           1.08           1.10            161.72        128.08        127.18         0.47        0.94        0.97         152.09         116.04         115.32          9.63          12.04         11.87          
4.57  -0.527 0.667  -0.414 0.48           0.63           0.63            174.97        139.20        139.06         0.23        0.47        0.47         169.56         118.98         118.85          5.41          20.23         20.21          
4.60  -0.549 0.650  -0.433 0.82           0.86           1.00            -142.45       138.94        130.72         0.64        0.69        0.86         -128.70        125.26         117.93          -13.75        13.68         12.79          
4.63  -0.561 0.636  -0.462 0.56           0.94           1.03            -130.23       112.81        110.63         0.45        0.87        0.97         -104.87        97.52          96.74           -25.36        15.29         13.89          
4.67  -0.570 0.618  -0.489 0.62           0.85           1.01            -117.39       109.59        106.35         0.55        0.80        0.97         -93.56         92.44          92.01           -23.83        17.14         14.33          
4.70  -0.569 0.601  -0.526 0.51           1.11           1.22            -86.79        88.53         88.67          0.58        1.14        1.25         -61.24         75.91          77.14           -25.55        12.63         11.53          
4.73  -0.572 0.610  -0.548 0.28           0.68           0.73            109.28        97.81         97.28          0.31        0.69        0.74         59.10          76.79          77.67           50.18         21.02         19.61          
4.77  -0.577 0.617  -0.580 0.27           0.97           1.00            122.37        98.45         98.23          0.25        0.97        0.99         64.51          83.62          83.79           57.85         14.83         14.44          
4.80  -0.587 0.633  -0.612 0.56           0.99           1.10            120.82        106.80        105.07         0.48        0.95        1.06         94.36          92.21          91.97           26.46         14.59         13.10          
4.83  -0.598 0.638  -0.635 0.37           0.76           0.78            154.61        115.83        115.25         0.18        0.69        0.71         117.57         96.84          96.67           37.04         18.99         18.59          
4.87  -0.617 0.641  -0.656 0.59           0.86           0.87            172.54        132.29        132.09         0.34        0.72        0.72         167.05         117.39         117.22          5.49          14.90         14.86          
