time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
4.30  -0.584 0.163  -0.006 0.66           0.67           0.69            -15.37        -17.82        22.92          0.90        0.91        0.92         -11.15         -12.98         16.87           -4.22         -4.84         6.05           
4.33  -0.554 0.175  -0.005 0.96           0.89           0.96            21.66         -0.59         21.67          1.19        1.14        1.19         17.22          -0.46          17.22           4.44          -0.13         4.44           
4.37  -0.530 0.173  -0.010 0.73           0.74           0.74            -5.33         11.16         12.30          0.98        0.98        0.99         -3.96          8.34           9.21            -1.36         2.82          3.09           
4.40  -0.505 0.174  -0.018 0.74           0.77           0.77            2.69          18.09         18.26          0.99        1.01        1.02         2.01           13.70          13.83           0.68          4.39          4.43           
4.43  -0.480 0.184  -0.035 0.83           0.93           0.98            21.64         33.64         37.76          1.07        1.14        1.18         16.68          26.68          30.33           4.96          6.96          7.43           
4.47  -0.468 0.187  -0.051 0.37           0.58           0.59            15.68         52.84         53.45          0.61        0.76        0.77         9.32           37.64          38.26           6.36          15.20         15.19          
4.50  -0.453 0.196  -0.083 0.53           1.08           1.11            28.41         64.47         65.19          0.76        1.21        1.23         19.37          53.69          54.57           9.04          10.79         10.62          
4.53  -0.443 0.207  -0.100 0.44           0.57           0.66            48.83         59.51         63.97          0.64        0.73        0.80         31.60          42.41          47.76           17.23         17.09         16.20          
4.57  -0.432 0.213  -0.124 0.38           0.81           0.83            31.34         66.52         67.22          0.61        0.94        0.96         18.94          52.37          53.30           12.40         14.15         13.92          
4.60  -0.426 0.225  -0.139 0.41           0.47           0.59            61.33         65.31         70.62          0.57        0.62        0.72         38.84          43.76          51.37           22.49         21.55         19.25          
4.63  -0.418 0.242  -0.157 0.55           0.60           0.78            65.70         67.77         73.14          0.69        0.73        0.89         46.52          49.34          57.52           19.19         18.42         15.62          
4.67  -0.404 0.240  -0.168 0.43           0.53           0.53            -9.60         36.73         37.42          0.68        0.74        0.75         -6.06          25.11          25.67           -3.53         11.61         11.75          
4.70  -0.391 0.251  -0.188 0.53           0.72           0.80            42.28         57.12         60.87          0.73        0.88        0.95         28.99          43.31          47.55           13.29         13.81         13.32          
4.73  -0.373 0.236  -0.185 0.71           0.56           0.72            -39.36        -10.02        39.99          0.92        0.81        0.93         -29.45         -6.93          30.00           -9.91         -3.09         9.99           
4.77  -0.356 0.238  -0.186 0.49           0.49           0.49            6.56          5.73          8.68           0.74        0.74        0.74         4.35           3.79           5.76            2.21          1.94          2.92           
4.80  -0.341 0.210  -0.203 0.96           0.68           1.09            -61.95        48.33         65.43          1.10        0.87        1.21         -50.38         35.87          54.61           -11.57        12.46         10.82          
4.83  -0.313 0.174  -0.221 1.37           1.01           1.47            -51.61        32.48         54.72          1.54        1.23        1.63         -44.29         26.20          47.54           -7.32         6.28          7.19           
4.87  -0.296 0.154  -0.232 0.78           0.60           0.84            -50.26        33.57         53.95          0.96        0.82        1.01         -38.66         23.82          42.42           -11.60        9.76          11.53          
4.90  -0.281 0.144  -0.248 0.55           0.66           0.73            -34.68        46.37         51.48          0.77        0.85        0.90         -24.03         34.06          39.00           -10.65        12.31         12.48          
4.93  -0.264 0.123  -0.269 0.79           0.80           1.01            -50.57        50.89         59.97          0.97        0.98        1.15         -39.11         39.43          49.15           -11.46        11.46         10.82          
4.97  -0.244 0.112  -0.288 0.71           0.85           0.92            -29.60        43.44         47.84          0.94        1.05        1.10         -22.02         34.00          38.18           -7.57         9.44          9.65           
5.00  -0.232 0.117  -0.298 0.37           0.45           0.47            22.76         40.51         43.59          0.61        0.66        0.68         13.64          26.30          28.84           9.12          14.21         14.75          
5.03  -0.211 0.102  -0.313 0.77           0.78           0.89            -33.99        35.22         44.31          0.98        0.99        1.08         -25.82         26.86          35.01           -8.17         8.35          9.30           
5.07  -0.191 0.076  -0.320 0.99           0.63           1.01            -53.40        19.34         54.30          1.16        0.87        1.18         -43.43         13.86          44.37           -9.96         5.48          9.92           
5.10  -0.171 0.059  -0.324 0.79           0.62           0.80            -39.87        11.82         40.73          0.99        0.87        1.00         -30.60         8.43           31.37           -9.27         3.39          9.36           
5.13  -0.147 0.046  -0.326 0.83           0.74           0.84            -27.50        4.43          27.76          1.06        0.99        1.06         -21.27         3.31           21.48           -6.23         1.11          6.28           
5.17  -0.130 0.053  -0.320 0.55           0.54           0.57            22.02         -18.02        27.43          0.79        0.78        0.81         15.19          -12.32         19.21           6.83          -5.70         8.22           
5.20  -0.120 0.049  -0.310 0.31           0.42           0.44            -24.24        -47.03        49.33          0.55        0.62        0.63         -13.52         -29.81         31.86           -10.73        -17.21        17.48          
5.23  -0.110 0.055  -0.302 0.36           0.39           0.43            30.31         -36.93        43.60          0.59        0.61        0.63         17.95          -22.62         27.83           12.35         -14.31        15.77          
5.27  -0.108 0.057  -0.270 0.10           0.98           0.98            59.81         -87.10        87.11          0.31        1.02        1.03         15.86          -72.98         73.04           43.95         -14.12        14.07          
5.30  -0.110 0.061  -0.251 0.12           0.56           0.57            122.44        -96.88        96.76          0.21        0.58        0.59         29.81          -71.68         71.98           92.63         -25.20        24.78          
5.33  -0.110 0.080  -0.224 0.57           0.81           0.99            89.02         -89.32        89.44          0.62        0.85        1.02         65.35          -72.22         75.27           23.68         -17.10        14.17          
5.37  -0.107 0.085  -0.209 0.18           0.48           0.50            57.14         -78.46        78.99          0.38        0.58        0.60         23.23          -53.64         54.93           33.91         -24.82        24.05          
5.40  -0.099 0.092  -0.200 0.31           0.34           0.40            41.54         -46.82        54.19          0.52        0.54        0.58         23.11          -27.17         33.73           18.43         -19.65        20.46          
5.43  -0.097 0.102  -0.173 0.31           0.81           0.87            80.87         -86.47        86.70          0.43        0.86        0.92         45.97          -69.65         70.90           34.90         -16.82        15.81          
