time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
3.83  -0.666 0.222  -0.304 0.20           0.92           0.94            -93.64        90.80         90.79          0.31        0.95        0.97         -40.63         75.56          75.88           -53.00        15.25         14.90          
3.87  -0.656 0.218  -0.330 0.32           0.82           0.83            -24.13        68.99         69.27          0.56        0.94        0.95         -13.64         54.67          55.06           -10.49        14.33         14.21          
3.90  -0.658 0.220  -0.344 0.07           0.43           0.43            126.42        96.00         95.94          0.21        0.47        0.47         16.31          64.07          64.29           110.10        31.93         31.64          
3.93  -0.650 0.212  -0.348 0.32           0.27           0.35            -44.25        30.51         48.71          0.53        0.50        0.55         -25.06         15.79          28.65           -19.19        14.72         20.05          
3.97  -0.643 0.215  -0.347 0.23           0.21           0.23            22.62         -14.14        25.96          0.47        0.46        0.47         10.73          -6.53          12.48           11.90         -7.61         13.48          
4.00  -0.638 0.204  -0.354 0.38           0.27           0.44            -65.85        54.66         69.25          0.54        0.46        0.58         -40.62         28.47          45.42           -25.24        26.19         23.83          
4.03  -0.625 0.199  -0.347 0.40           0.43           0.45            -18.61        -28.86        32.85          0.64        0.66        0.67         -11.44         -18.33         21.22           -7.17         -10.53        11.64          
4.07  -0.622 0.191  -0.328 0.27           0.58           0.63            -68.65        -80.07        80.92          0.43        0.67        0.71         -36.07         -58.40         60.69           -32.58        -21.66        20.23          
4.10  -0.613 0.187  -0.312 0.29           0.56           0.57            -20.64        -60.50        61.04          0.53        0.71        0.72         -11.15         -42.77         43.40           -9.49         -17.73        17.64          
4.13  -0.610 0.188  -0.280 0.07           0.96           0.96            4.74          -85.65        85.65          0.32        1.01        1.01         1.07           -71.30         71.30           3.67          -14.36        14.35          
4.17  -0.598 0.171  -0.260 0.63           0.70           0.86            -52.83        -57.25        63.87          0.80        0.86        1.00         -38.49         -43.15         50.87           -14.33        -14.10        13.00          
4.20  -0.581 0.166  -0.231 0.54           1.01           1.02            -15.71        -59.46        59.80          0.78        1.16        1.17         -10.72         -48.78         49.16           -4.99         -10.69        10.64          
4.23  -0.568 0.155  -0.210 0.51           0.76           0.82            -38.99        -58.74        61.42          0.72        0.91        0.97         -26.33         -45.20         48.29           -12.66        -13.54        13.12          
4.27  -0.558 0.169  -0.181 0.50           0.90           0.99            54.83         -71.16        72.93          0.68        1.01        1.09         37.31          -57.57         60.24           17.52         -13.59        12.69          
4.30  -0.535 0.165  -0.152 0.69           1.11           1.11            -9.58         -51.87        52.11          0.94        1.27        1.28         -7.04          -43.00         43.25           -2.54         -8.87         8.87           
4.33  -0.531 0.178  -0.130 0.41           0.69           0.79            72.72         -79.86        81.19          0.54        0.77        0.87         46.40          -61.30         64.61           26.32         -18.56        16.58          
4.37  -0.516 0.187  -0.116 0.53           0.61           0.67            30.35         -41.24        46.51          0.76        0.81        0.86         20.74          -29.55         34.29           9.60          -11.68        12.22          
4.40  -0.507 0.203  -0.091 0.56           0.81           0.94            60.38         -70.03        72.98          0.72        0.93        1.05         42.74          -55.32         59.76           17.64         -14.70        13.21          
