x_trail,y_trail,x_snout,y_snout,x_shoulder,y_shoulder,x_tailbase,y_tailbase,x_leftear,y_leftear,x_rightear,y_rightear,poly_x0,poly_y0,poly_x1,poly_y1,poly_x2,poly_y2,poly_x3,poly_y3,poly_x4,poly_y4
23.135558333333393,16.03380362845756,0.4940279785156463,15.497053816511825,-1.1413310438367716,14.970277528505068,-7.382633534071147,15.353857091955236,-0.322861466471295,16.043874379750843,-0.36419243977854876,14.40028175147804,0.4940279785156463,15.497053816511825,-0.322861466471295,16.043874379750843,-7.382633534071147,15.353857091955236,-0.36419243977854876,14.40028175147804,0.4940279785156463,15.497053816511825
23.499144444444596,16.03380362845756,0.4620384602865215,15.571473817567568,-1.2530104356552556,15.010506294869089,-7.567936583116193,15.35178684543919,-0.37816810980893933,16.093293061127532,-0.4718519883896306,14.401871964738175,0.4620384602865215,15.571473817567568,-0.37816810980893933,16.093293061127532,-7.567936583116193,15.35178684543919,-0.4718519883896306,14.401871964738175,0.4620384602865215,15.571473817567568
24.05409166666675,15.971754348342483,1.2526288574219961,15.626220703125,-0.6973189236109647,15.144059464738175,-7.51546467556409,15.384668298669764,0.14446947428393742,16.190038732580238,0.14375739746105864,14.527335502005911,1.2526288574219961,15.626220703125,0.14446947428393742,16.190038732580238,-7.51546467556409,15.384668298669764,0.14375739746105864,14.527335502005911,1.2526288574219961,15.626220703125
24.417677777777953,15.94983261520798,1.9368852023656018,15.85356346336571,0.08710967610693388,15.292845030088682,-7.364911604817621,15.43710079708615,0.8703399278430197,16.360374656883447,0.9436584092883322,14.67688648120777,1.9368852023656018,15.85356346336571,0.8703399278430197,16.360374656883447,-7.364911604817621,15.43710079708615,0.9436584092883322,14.67688648120777,1.9368852023656018,15.85356346336571
24.723855555555588,15.969518498601138,2.948707375759682,16.20721600506757,1.1422227294922322,15.476681271114865,-6.721609532335037,15.58551685230152,1.9060302381727752,16.591712745460303,1.992189838324748,14.920685639252534,2.948707375759682,16.20721600506757,1.9060302381727752,16.591712745460303,-6.721609532335037,15.58551685230152,1.992189838324748,14.920685639252534,2.948707375759682,16.20721600506757
25.163986111111285,15.969518498601138,3.859583441840414,16.26251880542652,2.2275406629775034,15.647089777766046,-5.4201779785155395,15.624881228885135,2.93895457628048,16.72614845069679,3.0904200981989334,15.098654257284629,3.859583441840414,16.26251880542652,2.93895457628048,16.72614845069679,-5.4201779785155395,15.624881228885135,3.0904200981989334,15.098654257284629,3.859583441840414,16.26251880542652
25.75720555555563,15.918485536317567,4.891604969618129,16.203346046241553,3.130932294379477,15.60162353515625,-4.139217784288121,15.813027871621621,3.9395735161675702,16.68722121779983,4.037307755533902,15.017749683277026,4.891604969618129,16.203346046241553,3.9395735161675702,16.68722121779983,-4.139217784288121,15.813027871621621,4.037307755533902,15.017749683277026,4.891604969618129,16.203346046241553
26.101655555555567,15.936607830975507,5.644052948676176,15.969832136824325,3.8793807752821294,15.506651182432432,-3.277220176866308,16.07759052998311,4.769078379991356,16.52173016522382,4.726009600151883,14.842634871199325,5.644052948676176,15.969832136824325,4.769078379991356,16.52173016522382,-3.277220176866308,16.07759052998311,4.726009600151883,14.842634871199325,5.644052948676176,15.969832136824325
26.44610555555562,15.926193946632178,6.383037589518267,15.7175012536951,4.444420307074779,15.366141654349661,-2.797217876518971,15.880057669974661,5.455209966362986,16.37078032622466,5.267323410373365,14.684494430954391,6.383037589518267,15.7175012536951,5.455209966362986,16.37078032622466,-2.797217876518971,15.880057669974661,5.267323410373365,14.684494430954391,6.383037589518267,15.7175012536951
26.73314722222233,15.946086574245143,6.909316723632969,15.69125778610642,5.0953332302518675,15.279374406144425,-2.4494089301214217,15.541871766786318,6.019425840928875,16.27518772434544,5.927391606987953,14.55862839157517,6.909316723632969,15.69125778610642,6.019425840928875,16.27518772434544,-2.4494089301214217,15.541871766786318,5.927391606987953,14.55862839157517,6.909316723632969,15.69125778610642
